Entity,Code,Day,total_vaccinations
United Kingdom,GBR,2021-02-07,12806587
United Kingdom,GBR,2021-02-08,13162878
United Kingdom,GBR,2021-02-09,13577851
United Kingdom,GBR,2021-02-10,14033555
United Kingdom,GBR,2021-02-11,14542318
United Kingdom,GBR,2021-02-12,15091696
United Kingdom,GBR,2021-02-13,15599904
United Kingdom,GBR,2021-02-14,15839781
United Kingdom,GBR,2021-02-15,16122272
United Kingdom,GBR,2021-02-16,16499549
United Kingdom,GBR,2021-02-17,16996806
United Kingdom,GBR,2021-02-18,17465127
United Kingdom,GBR,2021-02-19,17852327
United Kingdom,GBR,2021-02-20,18197269
United Kingdom,GBR,2021-02-21,18348165
United Kingdom,GBR,2021-02-22,18558969
United Kingdom,GBR,2021-02-23,18911978
United Kingdom,GBR,2021-02-24,19392553
United Kingdom,GBR,2021-02-25,19913592
United Kingdom,GBR,2021-02-26,20450858
United Kingdom,GBR,2021-02-27,20885683
United Kingdom,GBR,2021-02-28,21091267
United Kingdom,GBR,2021-03-01,21322717
United Kingdom,GBR,2021-03-02,21599027
United Kingdom,GBR,2021-03-03,21946433
United Kingdom,GBR,2021-03-04,22392883
United Kingdom,GBR,2021-03-05,22887118
United Kingdom,GBR,2021-03-06,23335514
United Kingdom,GBR,2021-03-07,23519898
United Kingdom,GBR,2021-03-08,23773959
United Kingdom,GBR,2021-03-09,24064182
United Kingdom,GBR,2021-03-10,24405231
United Kingdom,GBR,2021-03-11,24759603
United Kingdom,GBR,2021-03-12,25216857
United Kingdom,GBR,2021-03-13,25781120
United Kingdom,GBR,2021-03-14,26063501
United Kingdom,GBR,2021-03-15,26503552
United Kingdom,GBR,2021-03-16,27032671
United Kingdom,GBR,2021-03-17,27614526
United Kingdom,GBR,2021-03-18,28274802
United Kingdom,GBR,2021-03-19,29015457
United Kingdom,GBR,2021-03-20,29859742
United Kingdom,GBR,2021-03-21,30279360
United Kingdom,GBR,2021-03-22,30691557
United Kingdom,GBR,2021-03-23,31186362
United Kingdom,GBR,2021-03-24,31766669
United Kingdom,GBR,2021-03-25,32325993
United Kingdom,GBR,2021-03-26,33020952
United Kingdom,GBR,2021-03-27,33684114
United Kingdom,GBR,2021-03-28,34125256
United Kingdom,GBR,2021-03-29,34530295
United Kingdom,GBR,2021-03-30,35033894
United Kingdom,GBR,2021-03-31,35660902
United Kingdom,GBR,2021-04-01,36277136
United Kingdom,GBR,2021-04-02,36631187
United Kingdom,GBR,2021-04-03,36917986
United Kingdom,GBR,2021-04-04,37013749
United Kingdom,GBR,2021-04-05,37119083
United Kingdom,GBR,2021-04-06,37391103
United Kingdom,GBR,2021-04-07,37899029
United Kingdom,GBR,2021-04-08,38444540
United Kingdom,GBR,2021-04-09,39001554
United Kingdom,GBR,2021-04-10,39587893
United Kingdom,GBR,2021-04-11,39846781
United Kingdom,GBR,2021-04-12,40107877
United Kingdom,GBR,2021-04-13,40496685
United Kingdom,GBR,2021-04-14,40958303
United Kingdom,GBR,2021-04-15,41505768
United Kingdom,GBR,2021-04-16,42140989
United Kingdom,GBR,2021-04-17,42780069
United Kingdom,GBR,2021-04-18,43084487
United Kingdom,GBR,2021-04-19,43457910
United Kingdom,GBR,2021-04-20,43915559
United Kingdom,GBR,2021-04-21,44450252
United Kingdom,GBR,2021-04-22,45012308
United Kingdom,GBR,2021-04-23,45613109
United Kingdom,GBR,2021-04-24,46309512
United Kingdom,GBR,2021-04-25,46650008
United Kingdom,GBR,2021-04-26,47045391
United Kingdom,GBR,2021-04-27,47540984
United Kingdom,GBR,2021-04-28,48138009
United Kingdom,GBR,2021-04-29,48752144
United Kingdom,GBR,2021-04-30,49319518
United Kingdom,GBR,2021-05-01,49834997
United Kingdom,GBR,2021-05-02,50097812
United Kingdom,GBR,2021-05-03,50297911
United Kingdom,GBR,2021-05-04,50682567
United Kingdom,GBR,2021-05-05,51225890
United Kingdom,GBR,2021-05-06,51834361
United Kingdom,GBR,2021-05-07,52433184
United Kingdom,GBR,2021-05-08,53041048
United Kingdom,GBR,2021-05-09,53328845
United Kingdom,GBR,2021-05-10,53675733
United Kingdom,GBR,2021-05-11,54160993
United Kingdom,GBR,2021-05-12,54797640
United Kingdom,GBR,2021-05-13,55434965
United Kingdom,GBR,2021-05-14,56048435
United Kingdom,GBR,2021-05-15,56677012
United Kingdom,GBR,2021-05-16,56992075
United Kingdom,GBR,2021-05-17,57357857
United Kingdom,GBR,2021-05-18,57855958
United Kingdom,GBR,2021-05-19,58489834
United Kingdom,GBR,2021-05-20,59178397
United Kingdom,GBR,2021-05-21,59824737
United Kingdom,GBR,2021-05-22,60587098
United Kingdom,GBR,2021-05-23,60965594
United Kingdom,GBR,2021-05-24,61420928
United Kingdom,GBR,2021-05-25,61995062
United Kingdom,GBR,2021-05-26,62658639
United Kingdom,GBR,2021-05-27,63349252
United Kingdom,GBR,2021-05-28,63989645
United Kingdom,GBR,2021-05-29,64592019
United Kingdom,GBR,2021-05-30,64923228
United Kingdom,GBR,2021-05-31,65211877
United Kingdom,GBR,2021-06-01,65658949
United Kingdom,GBR,2021-06-02,66180731
United Kingdom,GBR,2021-06-03,66749638
United Kingdom,GBR,2021-06-04,67317593
United Kingdom,GBR,2021-06-05,67994584
United Kingdom,GBR,2021-06-06,68381870
United Kingdom,GBR,2021-06-07,68800879
United Kingdom,GBR,2021-06-08,69251163
United Kingdom,GBR,2021-06-09,69743980
United Kingdom,GBR,2021-06-10,70253625
United Kingdom,GBR,2021-06-11,70769348
United Kingdom,GBR,2021-06-12,71343859
United Kingdom,GBR,2021-06-13,71672208
United Kingdom,GBR,2021-06-14,72040763
United Kingdom,GBR,2021-06-15,72461462
United Kingdom,GBR,2021-06-16,72891861
United Kingdom,GBR,2021-06-17,73359099
United Kingdom,GBR,2021-06-18,73787916
United Kingdom,GBR,2021-06-19,74304520
United Kingdom,GBR,2021-06-20,74577678
United Kingdom,GBR,2021-06-21,74638083
United Kingdom,GBR,2021-06-22,75188795
United Kingdom,GBR,2021-06-23,75564430
United Kingdom,GBR,2021-06-24,75963777
United Kingdom,GBR,2021-06-25,76341044
United Kingdom,GBR,2021-06-26,76774990
United Kingdom,GBR,2021-06-27,77038257
United Kingdom,GBR,2021-06-28,77303533
United Kingdom,GBR,2021-06-29,77592212
United Kingdom,GBR,2021-06-30,77909177
United Kingdom,GBR,2021-07-01,78254768
United Kingdom,GBR,2021-07-02,78555851
United Kingdom,GBR,2021-07-03,78889449
United Kingdom,GBR,2021-07-04,79078081
United Kingdom,GBR,2021-07-05,79302857
United Kingdom,GBR,2021-07-06,79541794
United Kingdom,GBR,2021-07-07,79800224
United Kingdom,GBR,2021-07-08,80072121
United Kingdom,GBR,2021-07-09,80341023
United Kingdom,GBR,2021-07-10,80646232
United Kingdom,GBR,2021-07-11,80795852
United Kingdom,GBR,2021-07-12,80975508
United Kingdom,GBR,2021-07-13,81192857
United Kingdom,GBR,2021-07-14,81438892
United Kingdom,GBR,2021-07-15,81702466
United Kingdom,GBR,2021-07-16,81974271
United Kingdom,GBR,2021-07-17,82266702
United Kingdom,GBR,2021-07-18,82413766
United Kingdom,GBR,2021-07-19,82592996
United Kingdom,GBR,2021-07-20,82793310
United Kingdom,GBR,2021-07-21,83021749
United Kingdom,GBR,2021-07-22,83254082
United Kingdom,GBR,2021-07-23,83486397
United Kingdom,GBR,2021-07-24,83734088
United Kingdom,GBR,2021-07-25,83876595
United Kingdom,GBR,2021-07-26,84055550
United Kingdom,GBR,2021-07-27,84242602
United Kingdom,GBR,2021-07-28,84457622
United Kingdom,GBR,2021-07-29,84679893
United Kingdom,GBR,2021-07-30,84887713
United Kingdom,GBR,2021-07-31,85138553
United Kingdom,GBR,2021-08-01,85277829
United Kingdom,GBR,2021-08-02,85430113
United Kingdom,GBR,2021-08-03,85602164
United Kingdom,GBR,2021-08-04,85801167
United Kingdom,GBR,2021-08-05,86009359
United Kingdom,GBR,2021-08-06,86214691
United Kingdom,GBR,2021-08-07,86466264
United Kingdom,GBR,2021-08-08,86611177
United Kingdom,GBR,2021-08-09,86780455
United Kingdom,GBR,2021-08-10,86969109
United Kingdom,GBR,2021-08-11,87184438
United Kingdom,GBR,2021-08-12,87421381
United Kingdom,GBR,2021-08-13,87633456
United Kingdom,GBR,2021-08-14,87879643
United Kingdom,GBR,2021-08-15,88037283
United Kingdom,GBR,2021-08-16,88211389
United Kingdom,GBR,2021-08-17,88401088
United Kingdom,GBR,2021-08-18,88617595
United Kingdom,GBR,2021-08-19,88848633
United Kingdom,GBR,2021-08-20,89076910
United Kingdom,GBR,2021-08-21,89344797
United Kingdom,GBR,2021-08-22,89501494
United Kingdom,GBR,2021-08-23,89679178
United Kingdom,GBR,2021-08-24,89865264
United Kingdom,GBR,2021-08-25,90095045
United Kingdom,GBR,2021-08-26,90295121
United Kingdom,GBR,2021-08-27,90471514
United Kingdom,GBR,2021-08-28,90648473
United Kingdom,GBR,2021-08-29,90752303
United Kingdom,GBR,2021-08-30,90838594
United Kingdom,GBR,2021-08-31,90997895
United Kingdom,GBR,2021-09-01,91155368
United Kingdom,GBR,2021-09-02,91314745
United Kingdom,GBR,2021-09-03,91460601
United Kingdom,GBR,2021-09-04,91630208
United Kingdom,GBR,2021-09-05,91725196
United Kingdom,GBR,2021-09-06,91827909
United Kingdom,GBR,2021-09-07,91940381
United Kingdom,GBR,2021-09-08,92053472
United Kingdom,GBR,2021-09-09,92175948
United Kingdom,GBR,2021-09-10,92293823
United Kingdom,GBR,2021-09-11,92419795
United Kingdom,GBR,2021-09-12,92487365
United Kingdom,GBR,2021-09-13,92567446
United Kingdom,GBR,2021-09-14,92651816
United Kingdom,GBR,2021-09-15,92739508
United Kingdom,GBR,2021-09-16,92826532
United Kingdom,GBR,2021-09-17,92907694
United Kingdom,GBR,2021-09-18,93006389
United Kingdom,GBR,2021-09-19,93055386
United Kingdom,GBR,2021-09-20,93121878
United Kingdom,GBR,2021-09-21,93185668
United Kingdom,GBR,2021-09-22,93252394
United Kingdom,GBR,2021-09-23,93322065
United Kingdom,GBR,2021-09-24,93394441
United Kingdom,GBR,2021-09-25,93465855
United Kingdom,GBR,2021-09-26,93507378
United Kingdom,GBR,2021-09-27,93565474
United Kingdom,GBR,2021-09-28,93630859
United Kingdom,GBR,2021-09-29,93696491
United Kingdom,GBR,2021-09-30,94633524
United Kingdom,GBR,2021-10-01,94859905
United Kingdom,GBR,2021-10-02,95119823
United Kingdom,GBR,2021-10-03,95254996
United Kingdom,GBR,2021-10-04,95445881
United Kingdom,GBR,2021-10-05,95671900
United Kingdom,GBR,2021-10-06,95895401
United Kingdom,GBR,2021-10-07,96134715
United Kingdom,GBR,2021-10-08,96369396
United Kingdom,GBR,2021-10-09,96685077
United Kingdom,GBR,2021-10-10,96820110
United Kingdom,GBR,2021-10-11,96997450
United Kingdom,GBR,2021-10-12,97224561
United Kingdom,GBR,2021-10-13,97754591
United Kingdom,GBR,2021-10-14,98065088
United Kingdom,GBR,2021-10-15,98356171
United Kingdom,GBR,2021-10-16,98724853
United Kingdom,GBR,2021-10-17,98877987
United Kingdom,GBR,2021-10-18,99119443
United Kingdom,GBR,2021-10-19,99427187
United Kingdom,GBR,2021-10-20,99759726
United Kingdom,GBR,2021-10-21,100447478
United Kingdom,GBR,2021-10-22,100818583
United Kingdom,GBR,2021-10-23,101259347
United Kingdom,GBR,2021-10-24,101473681
United Kingdom,GBR,2021-10-25,101777928
United Kingdom,GBR,2021-10-26,102106510
United Kingdom,GBR,2021-10-27,102461683
United Kingdom,GBR,2021-10-28,102827764
United Kingdom,GBR,2021-10-29,103176238
United Kingdom,GBR,2021-10-30,103610105
United Kingdom,GBR,2021-10-31,103814905
United Kingdom,GBR,2021-11-01,104112757
United Kingdom,GBR,2021-11-02,104477012
United Kingdom,GBR,2021-11-03,104896053
United Kingdom,GBR,2021-11-04,105294664
United Kingdom,GBR,2021-11-05,105683491
United Kingdom,GBR,2021-11-06,106167621
United Kingdom,GBR,2021-11-07,106417956
United Kingdom,GBR,2021-11-08,106749454
United Kingdom,GBR,2021-11-09,107150783
United Kingdom,GBR,2021-11-10,107849975
United Kingdom,GBR,2021-11-11,108279832
United Kingdom,GBR,2021-11-12,108693992
United Kingdom,GBR,2021-11-13,109213829
United Kingdom,GBR,2021-11-14,109471164
United Kingdom,GBR,2021-11-15,109807847
United Kingdom,GBR,2021-11-16,110206709
United Kingdom,GBR,2021-11-17,110646342
United Kingdom,GBR,2021-11-18,111082929
United Kingdom,GBR,2021-11-19,111495504
United Kingdom,GBR,2021-11-20,112008774
United Kingdom,GBR,2021-11-21,112277085
United Kingdom,GBR,2021-11-22,112627026
United Kingdom,GBR,2021-11-23,113041002
United States,USA,2020-12-13,21937
United States,USA,2020-12-14,26268
United States,USA,2020-12-15,75008
United States,USA,2020-12-16,233848
United States,USA,2020-12-17,504415
United States,USA,2020-12-18,917474
United States,USA,2020-12-19,1098171
United States,USA,2020-12-20,1202372
United States,USA,2020-12-21,1582804
United States,USA,2020-12-22,2030966
United States,USA,2020-12-23,2602655
United States,USA,2020-12-24,2798147
United States,USA,2020-12-25,2810712
United States,USA,2020-12-26,2951492
United States,USA,2020-12-27,3047802
United States,USA,2020-12-28,3634006
United States,USA,2020-12-29,4350389
United States,USA,2020-12-30,5187206
United States,USA,2020-12-31,5607302
United States,USA,2021-01-01,5692354
United States,USA,2021-01-02,5953313
United States,USA,2021-01-03,6089846
United States,USA,2021-01-04,6740239
United States,USA,2021-01-05,7564048
United States,USA,2021-01-06,8577727
United States,USA,2021-01-07,9739517
United States,USA,2021-01-08,10968281
United States,USA,2021-01-09,11474153
United States,USA,2021-01-10,11722788
United States,USA,2021-01-11,12788464
United States,USA,2021-01-12,14040937
United States,USA,2021-01-13,15359244
United States,USA,2021-01-14,16666605
United States,USA,2021-01-15,17926321
United States,USA,2021-01-16,18580893
United States,USA,2021-01-17,18887472
United States,USA,2021-01-18,19771380
United States,USA,2021-01-19,21119713
United States,USA,2021-01-20,22742452
United States,USA,2021-01-21,24385775
United States,USA,2021-01-22,26004865
United States,USA,2021-01-23,26909868
United States,USA,2021-01-24,27305710
United States,USA,2021-01-25,28672610
United States,USA,2021-01-26,30327722
United States,USA,2021-01-27,32249821
United States,USA,2021-01-28,34202876
United States,USA,2021-01-29,36110094
United States,USA,2021-01-30,37129228
United States,USA,2021-01-31,37590861
United States,USA,2021-02-01,38957565
United States,USA,2021-02-02,40642809
United States,USA,2021-02-03,42775765
United States,USA,2021-02-04,45108577
United States,USA,2021-02-05,47461394
United States,USA,2021-02-06,48756599
United States,USA,2021-02-07,49204531
United States,USA,2021-02-08,50775488
United States,USA,2021-02-09,52740547
United States,USA,2021-02-10,55033331
United States,USA,2021-02-11,57426190
United States,USA,2021-02-12,60002945
United States,USA,2021-02-13,61473900
United States,USA,2021-02-14,62065725
United States,USA,2021-02-15,63241393
United States,USA,2021-02-16,64859587
United States,USA,2021-02-17,66818587
United States,USA,2021-02-18,68671918
United States,USA,2021-02-19,70634442
United States,USA,2021-02-20,71938503
United States,USA,2021-02-21,72532896
United States,USA,2021-02-22,73991098
United States,USA,2021-02-23,75928363
United States,USA,2021-02-24,78447880
United States,USA,2021-02-25,81374312
United States,USA,2021-02-26,84469310
United States,USA,2021-02-27,86452979
United States,USA,2021-02-28,87304677
United States,USA,2021-03-01,89317958
United States,USA,2021-03-02,91768962
United States,USA,2021-03-03,94661330
United States,USA,2021-03-04,97849778
United States,USA,2021-03-05,101063186
United States,USA,2021-03-06,103109290
United States,USA,2021-03-07,104035200
United States,USA,2021-03-08,106188145
United States,USA,2021-03-09,108887268
United States,USA,2021-03-10,112003825
United States,USA,2021-03-11,115434021
United States,USA,2021-03-12,118847218
United States,USA,2021-03-13,121034315
United States,USA,2021-03-14,122017059
United States,USA,2021-03-15,124292003
United States,USA,2021-03-16,127165785
United States,USA,2021-03-17,130319638
United States,USA,2021-03-18,133717937
United States,USA,2021-03-19,137041317
United States,USA,2021-03-20,139190289
United States,USA,2021-03-21,140209873
United States,USA,2021-03-22,142565528
United States,USA,2021-03-23,145617161
United States,USA,2021-03-24,149158824
United States,USA,2021-03-25,152976877
United States,USA,2021-03-26,156792275
United States,USA,2021-03-27,159252655
United States,USA,2021-03-28,160457917
United States,USA,2021-03-29,163283782
United States,USA,2021-03-30,166859663
United States,USA,2021-03-31,171009258
United States,USA,2021-04-01,175514673
United States,USA,2021-04-02,179151715
United States,USA,2021-04-03,181443876
United States,USA,2021-04-04,182203183
United States,USA,2021-04-05,185290200
United States,USA,2021-04-06,189252395
United States,USA,2021-04-07,193592533
United States,USA,2021-04-08,198071260
United States,USA,2021-04-09,202367847
United States,USA,2021-04-10,205236121
United States,USA,2021-04-11,206633525
United States,USA,2021-04-12,209631079
United States,USA,2021-04-13,213089151
United States,USA,2021-04-14,216761380
United States,USA,2021-04-15,220484529
United States,USA,2021-04-16,224065096
United States,USA,2021-04-17,226412271
United States,USA,2021-04-18,227534505
United States,USA,2021-04-19,230089760
United States,USA,2021-04-20,233316889
United States,USA,2021-04-21,236765898
United States,USA,2021-04-22,240233222
United States,USA,2021-04-23,243509020
United States,USA,2021-04-24,245703032
United States,USA,2021-04-25,246692903
United States,USA,2021-04-26,249061216
United States,USA,2021-04-27,251925542
United States,USA,2021-04-28,254988224
United States,USA,2021-04-29,258008390
United States,USA,2021-04-30,260889567
United States,USA,2021-05-01,262705009
United States,USA,2021-05-02,263575970
United States,USA,2021-05-03,265526283
United States,USA,2021-05-04,268014498
United States,USA,2021-05-05,270539411
United States,USA,2021-05-06,273033602
United States,USA,2021-05-07,275514157
United States,USA,2021-05-08,277036010
United States,USA,2021-05-09,277647186
United States,USA,2021-05-10,279234548
United States,USA,2021-05-11,281262797
United States,USA,2021-05-12,283263369
United States,USA,2021-05-13,285522356
United States,USA,2021-05-14,287955897
United States,USA,2021-05-15,289787476
United States,USA,2021-05-16,290713906
United States,USA,2021-05-17,292521785
United States,USA,2021-05-18,294578941
United States,USA,2021-05-19,296650129
United States,USA,2021-05-20,298650901
United States,USA,2021-05-21,300691671
United States,USA,2021-05-22,302127842
United States,USA,2021-05-23,302781113
United States,USA,2021-05-24,304088393
United States,USA,2021-05-25,305511269
United States,USA,2021-05-26,306929662
United States,USA,2021-05-27,308261619
United States,USA,2021-05-28,309574384
United States,USA,2021-05-29,310331242
United States,USA,2021-05-30,310711458
United States,USA,2021-05-31,310908842
United States,USA,2021-06-01,312152760
United States,USA,2021-06-02,313256894
United States,USA,2021-06-03,314489734
United States,USA,2021-06-04,315874857
United States,USA,2021-06-05,316931689
United States,USA,2021-06-06,317440554
United States,USA,2021-06-07,318497376
United States,USA,2021-06-08,319658373
United States,USA,2021-06-09,320810850
United States,USA,2021-06-10,321966443
United States,USA,2021-06-11,323185231
United States,USA,2021-06-12,324069117
United States,USA,2021-06-13,324456997
United States,USA,2021-06-14,325358590
United States,USA,2021-06-15,326325738
United States,USA,2021-06-16,327260292
United States,USA,2021-06-17,328143444
United States,USA,2021-06-18,329054661
United States,USA,2021-06-19,329624156
United States,USA,2021-06-20,329897525
United States,USA,2021-06-21,330451490
United States,USA,2021-06-22,331198936
United States,USA,2021-06-23,331927216
United States,USA,2021-06-24,332620024
United States,USA,2021-06-25,333378934
United States,USA,2021-06-26,333873064
United States,USA,2021-06-27,334137749
United States,USA,2021-06-28,334685267
United States,USA,2021-06-29,335307081
United States,USA,2021-06-30,335931273
United States,USA,2021-07-01,336524109
United States,USA,2021-07-02,337137445
United States,USA,2021-07-03,337489253
United States,USA,2021-07-04,337538715
United States,USA,2021-07-05,337930441
United States,USA,2021-07-06,338507452
United States,USA,2021-07-07,339070603
United States,USA,2021-07-08,339629953
United States,USA,2021-07-09,340255683
United States,USA,2021-07-10,340652140
United States,USA,2021-07-11,340866109
United States,USA,2021-07-12,341379457
United States,USA,2021-07-13,341900199
United States,USA,2021-07-14,342424292
United States,USA,2021-07-15,342958766
United States,USA,2021-07-16,343577190
United States,USA,2021-07-17,343973254
United States,USA,2021-07-18,344204877
United States,USA,2021-07-19,344767001
United States,USA,2021-07-20,345364702
United States,USA,2021-07-21,345987626
United States,USA,2021-07-22,346629763
United States,USA,2021-07-23,347369492
United States,USA,2021-07-24,347828439
United States,USA,2021-07-25,348085157
United States,USA,2021-07-26,348721537
United States,USA,2021-07-27,349415262
United States,USA,2021-07-28,350126867
United States,USA,2021-07-29,350838779
United States,USA,2021-07-30,351663134
United States,USA,2021-07-31,352171115
United States,USA,2021-08-01,352486430
United States,USA,2021-08-02,353195580
United States,USA,2021-08-03,353948523
United States,USA,2021-08-04,354715889
United States,USA,2021-08-05,355498517
United States,USA,2021-08-06,356394931
United States,USA,2021-08-07,356946761
United States,USA,2021-08-08,357291918
United States,USA,2021-08-09,358064809
United States,USA,2021-08-10,358854458
United States,USA,2021-08-11,359613500
United States,USA,2021-08-12,360406851
United States,USA,2021-08-13,361342789
United States,USA,2021-08-14,361959651
United States,USA,2021-08-15,362352873
United States,USA,2021-08-16,363211626
United States,USA,2021-08-17,364121340
United States,USA,2021-08-18,365059094
United States,USA,2021-08-19,365988850
United States,USA,2021-08-20,367077581
United States,USA,2021-08-21,367732390
United States,USA,2021-08-22,368115503
United States,USA,2021-08-23,369020814
United States,USA,2021-08-24,369954891
United States,USA,2021-08-25,370904572
United States,USA,2021-08-26,371877411
United States,USA,2021-08-27,373027230
United States,USA,2021-08-28,373726984
United States,USA,2021-08-29,374149492
United States,USA,2021-08-30,375057371
United States,USA,2021-08-31,375966634
United States,USA,2021-09-01,376871232
